id,title,release_year,budget,revenue,return,popularity,vote_count,vote_average,runtime,cast_name,director_name,day_of_week
1948,Crank,2006,12000000.0,42931041.0,3.58,12.627593,1172.0,6.6,88.0,"['Jason Statham', 'Amy Smart', 'Jose Pablo Cantillo', 'Efren Ramirez', 'Dwight Yoakam', 'Carlos Sanz', 'Reno Wilson', 'Edi Gathegi', 'Glenn Howerton', 'Jay Xcala', 'Keone Young', 'Valarie Rae Miller', 'Yousuf Azami', 'Laurent Schwaar', 'David Brown', 'Dorian Kingi', 'Med Abrous', 'Daniel Stevens', 'Wally Lozano', 'Eve Loseth', 'David T. Green', 'Eve Loseth', 'Allen Bloomfield', 'Stephanie Mace', 'Chester Bennington', 'Michael McLafferty', 'Earl Carroll', 'Brian Swibel', 'Donnie Smith', 'Sean Graham', 'Dan Callahan', 'Noel Gugliemi', 'Daniel Venegas', 'Francis Capra', 'Frank Blake', 'Mike G.', 'Ken Moreno', 'Troy Robinson', 'Eddie Perez', 'Justin Riemer', 'Peter Choi', 'Elizabeth Jayne Hong', 'Toshi Toda', 'Samuel Witwer', 'Jai Stefan', 'Jacki R. Chan', 'Rick Shuster', 'Ted Garcia']",Brian Taylor,Thursday
77221,Black Gold,2011,40000000.0,5446000.0,0.14,6.652197,77.0,5.9,130.0,"['Mark Strong', 'Antonio Banderas', 'Freida Pinto', 'Tahar Rahim', 'Riz Ahmed', 'Lotfi Dziri', 'Liya Kebede', 'Corey Johnson', 'Akin Gazi', 'Eriq Ebouaney']",Jean-Jacques Annaud,Wednesday
77221,Black Gold,2011,40000000.0,5446000.0,0.14,6.652197,77.0,5.9,130.0,"['Mark Strong', 'Antonio Banderas', 'Freida Pinto', 'Tahar Rahim', 'Riz Ahmed', 'Lotfi Dziri', 'Liya Kebede', 'Corey Johnson', 'Akin Gazi', 'Eriq Ebouaney']",Jean-Jacques Annaud,Wednesday
9907,Barnyard,2006,51000000.0,72779000.0,1.43,6.984949,230.0,5.3,90.0,"['Courteney Cox', 'Kevin James', 'Sam Elliott', 'Danny Glover', 'Wanda Sykes', 'David Koechner', 'Andie MacDowell', 'Jeffrey Garcia', 'S. Scott Bullock', 'John DiMaggio', 'Cam Clarke', 'Maurice LaMarche', 'Dom Irrera', 'Tino Insana', 'Steve Oedekerk', 'Madeline Lovejoy', 'Earthquake', 'Fred Tatasciore', 'Maria Bamford', 'Rob Paulsen']",Steve Oedekerk,Friday
9762,Step Up,2006,12000000.0,114194847.0,9.52,14.21769,1092.0,6.7,104.0,"['Channing Tatum', 'Jenna Dewan', 'Damaine Radcliff', ""De'Shawn Washington"", 'Mario', 'Drew Sidora', 'Rachel Griffiths', 'Josh Henderson', 'Tim Lacatena', 'Alyson Stoner', 'Heavy D', 'Deirdre Lovejoy', 'Jane Beard', 'Richard Pelzman', 'Carlyncia S. Peck', 'Ryan Sands', 'DeLon Howell', 'Dominique Boyd', 'Reina Poindexter', 'Angelica Huesca', 'Frank Ferrara', 'Frank Herzog', 'Anne Fletcher', 'Natalie Steinberg', 'Jamie Scott', 'Isaiah Washington', 'Jiehae Park', 'Sheila Cutchlow', 'John Leslie Wolfe', 'Karim Fawzy', 'Tom Quinn', 'Shiloh Monaco', 'Caitlin Kinney', 'Jeanne', 'Jeannie Ortega', 'Donald Rheubottom', 'Donald Waugh', 'Michael Seresin', 'Spencer Longmore', 'Adrienne Canterna', 'Oscar Campisi', 'Tara Ghassemieh', 'Nikkia Parish', 'Ryan Rankine', 'Emily Bicks', 'Whitney Brown', 'Ashley Canterna', 'Sara Cato', 'Caitlin Gold', 'Stephanie Jingle', 'Rebecca Mejia', 'Anthony Carr', 'Laura Edwards', 'Samantha Frampton', 'Antonio Hudnell', 'Julie Nelson', 'Samantha Zweben', 'Shawn Michelle Cosby', 'Melissa Emrico', 'Sabrina Furr', 'George Hubela', 'Jameson Perry', 'Ashley Phipps', 'Denise Piane', 'Sarah Satow', 'Jamal Sims', 'Adam Shankman', 'Zachary Woodlee', 'John Alix', 'Kellie Corbett', 'Lance Guillermo', 'Kirk Jennings', 'Monica Warr', 'Joanna Becker', 'Ted Borodaeff', 'Matthew Bowerman', 'Jeremy Bustin', 'Jen Carden', 'Eddy Challita', 'Jordan Michael Coulson', 'Devraj Dasgupta', 'Bruce Allen Dawson', 'Tony Devon', 'Pamela Fischer', 'Alan Gates', 'Stephanie Ray Glass', 'Jamie Marie Hannigan', 'Matt Hartman', 'Katherine Hoskins Mackey', 'Melvin Jackson Jr.', 'Kawan Kean', 'Nicole Catrice Keller', 'Jonathan Langley', 'Tia Latrell', 'Chris K. Layman', 'Jed Lunario', 'James P. Morrow', ""Sandra Lynn O'Brien"", ""Chris O'Brocki"", ""Elizabeth O'Callaghan"", 'Mina Pahlevan', 'Emily Peachey', 'Jennifer Rouse', 'Natasha Sattler', 'Noah Schaftel', 'Leo Christopher Sheridan', 'Kacie Smith', 'Thomas W. Stewart', 'JB Tadena', 'Towanda Underdue', 'Shaunté Usual', 'Jay Viera', 'Torell Vinson', 'Raquel Yasmin']",Anne Fletcher,Friday
14113,Zoom,2006,35000000.0,12506188.0,0.36,11.967444,140.0,4.9,83.0,"['Tim Allen', 'Courteney Cox', 'Chevy Chase', 'Spencer Breslin', 'Kevin Zegers', 'Kate Mara', 'Michael Cassidy', 'Ryan Newman', 'Rip Torn', 'Cornelia Guest', 'Ashton Moio', 'Hunter Aarniokoski', 'Thomas F. Wilson', 'Ridge Canipe', 'Danny McCarthy']",Peter Hewitt,Friday
15049,Bon Cop Bad Cop,2006,8000000.0,12671300.0,1.58,5.397604,43.0,6.5,116.0,"['Patrick Huard', 'Colm Feore', 'Michel Beaudry', 'Patrice Bélanger', 'Hugolin Chevrette-Landesque', 'Richard Howland', 'Erik Knudsen', 'Sarah-Jeanne Labrosse', 'Sarain Boylan', 'Nicolas Canuel', 'Lucie Laurier', 'Pierre Lebeau', 'Louis-José Houde', 'Rick Mercer']",Erik Canuel,Thursday
7859,Half Nelson,2006,700000.0,4911725.0,7.02,12.155115,243.0,6.5,107.0,"['Ryan Gosling', 'Jeff Lima', 'Shareeka Epps', 'Nathan Corbett', 'Tyra Kwao-Vovo', 'Rosemary Ledee', 'Tristan Mack Wilds', 'Bryce Silver', 'Kaela C. Pabon', 'Erica Rivera', 'Stephanie Bast', 'Eleanor Hutchins', 'Sebastian Sozzi', 'Tina Holmes', 'Karen Chilton', 'Anthony Mackie', 'Monique Gabriela Curnen', 'Collins Pennie', 'Deborah Rush', 'Jay O. Sanders', 'Nicole Vicius', ""Denis O'Hare"", 'Adepero Oduye']",Ryan Fleck,Friday
11559,Tideland,2005,12000000.0,566611.0,0.05,6.796465,147.0,6.3,120.0,"['Jodelle Ferland', 'Janet McTeer', 'Jennifer Tilly', 'Jeff Bridges', 'Brendan Fletcher', 'Dylan Taylor', 'Wendy Anderson', 'Sally Crooks']",Terry Gilliam,Friday
59964,Cabin in the Sky,1943,662141.0,1606624.0,2.43,1.233446,8.0,7.1,98.0,"['Ethel Waters', ""Eddie 'Rochester' Anderson"", 'Lena Horne', 'Louis Armstrong', 'Rex Ingram', 'Kenneth Spencer', 'John William Sublett', 'Oscar Polk', 'Mantan Moreland', 'Willie Best', 'Fletcher Rivers', 'Leon James Poke', 'Bill Bailey', 'Ford Washington Lee', 'Butterfly McQueen']",Vincente Minnelli,Friday
9788,Accepted,2006,23000000.0,38505009.0,1.67,7.06088,412.0,6.2,93.0,"['Justin Long', 'Jonah Hill', 'Blake Lively', 'Adam Herschman', 'Columbus Short', 'Maria Thayer', 'Lewis Black', 'Mark Derwin', 'Ann Cusack', 'Hannah Marks', 'Robin Lord Taylor', 'Diora Baird', 'Lisa Gleave', 'Joe Hursley', 'Jeremy Howard', 'Anthony Heald', 'Ross Patterson', 'Sam Horrigan', 'Travis Van Winkle', 'Kaitlin Doubleday', 'Artie Baxter', 'Kellan Lutz', 'Brendan Miller', 'Chantelle Tibbs', 'Skyler Stone', ""Jim O'Heir"", 'Darcy Shean', 'Brian Powell', 'Scott Adsit', 'Lindy Loundagin', 'Steve Little', 'Greg Sestero', 'Sara Jean Underwood']",Steve Pink,Friday
1491,The Illusionist,2006,40000000.0,86915017.0,2.17,11.494009,1657.0,7.1,110.0,"['Edward Norton', 'Jessica Biel', 'Paul Giamatti', 'Rufus Sewell', 'Eddie Marsan', 'Jake Wood', 'Aaron Taylor-Johnson', 'Eleanor Tomlinson', 'Karl Johnson', 'Vincent Franklin', 'Nicholas Blane', 'Philip McGough', 'Erich Redman', 'Michael Carter', 'Tom Fisher', 'Andreas Grothusen', 'Brian Caspe', 'Ellen Savaria', 'Vitezslav Bouchner', ""David O'Kelly"", 'Richard Rowlands', 'Reuben-Henry Biggs', 'Robert Russell', 'Noel Le Bon', 'David Fellowes', 'Jan Nemejovský', 'Ivo Novák', 'Vladimir Kulhavy', 'Duke Faeger', 'Brendan Gunn', 'Ryan James', 'Petr Meissel', 'Jeff Smith', 'Ivan Urbánek', 'James Babson']",Neil Burger,Friday
1165,The Queen,2006,15000000.0,123384128.0,8.23,7.904371,344.0,6.8,103.0,"['Helen Mirren', 'Michael Sheen', 'James Cromwell', 'Sylvia Syms', 'Helen McCrory', 'Paul Barrett', 'Alex Jennings', 'Roger Allam', 'Tim McMullan', 'Douglas Reith', 'Mark Bazeley', 'Robin Soans', 'Lola Peploe', 'Joyce Henderson', 'Pat Laffan', 'Amanda Hadingue', 'John McGlynn', ""Gray O'Brien"", 'Dolina MacLennan', 'Julian Firth', 'Earl Cameron', 'Elliot Levey', 'Anthony Debaeck', 'Wolfgang Pissors', 'Xavier Castano', 'James Fiddy', 'Martin Heathcote', 'Forbes KB', 'Tony Red Richards']",Stephen Frears,Friday
9988,Beerfest,2006,17500000.0,19179969.0,1.1,7.481125,173.0,5.8,110.0,"['Erik Stolhanske', 'Jay Chandrasekhar', 'Steve Lemme', 'Paul Soter', 'M.C. Gainey', 'Cloris Leachman', 'Jürgen Prochnow', 'Allan Graf', 'Kevin Heffernan', 'Cameron Scher', 'Chris Moss', 'Bjorn Johnson', 'Nat Faxon', 'Jessica Williams', 'Aaron Hendry', 'Donald Sutherland', 'Marya Beauvais', 'Pab Schwendimann', 'Blanchard Ryan', 'Philippe Brenninkmeyer', 'Steven Michael Quezada', 'Owain Yeoman', 'Tom Tate', 'Collin Thornton', 'Ivan Brutsche', 'Amber Hay']",Jay Chandrasekhar,Friday
9708,The Wicker Man,2006,40000000.0,38755073.0,0.97,9.423256,355.0,4.0,102.0,"['Nicolas Cage', 'Ellen Burstyn', 'Kate Beahan', 'Frances Conroy', 'Leelee Sobieski', 'Molly Parker', 'Diane Delano', 'Michael Wiseman', 'Christa Campbell', 'Emily Holmes', 'Matthew Walker', 'Mary Black', 'Christine Willes', 'Tania Saulnier', 'James Franco', 'Jason Ritter', 'Aaron Eckhart', 'Erika-Shaye Gair']",Neil LaBute,Friday
14351,Crossover,2006,5800000.0,7000000.0,1.21,0.906143,10.0,4.2,95.0,"['Anthony Mackie', 'Marcello Thedford', 'Allen Payne', 'Wesley Jonathan', 'Wayne Brady', ""Lil' JJ"", 'Philip Champion', 'Alecia Jai Fears', 'Kristen Wilson', 'William L. Johnson', 'Ele Bardha', 'Gavin J. Behrman', 'Shelli Boone', 'Linda Boston', 'Marvin Collins', 'James Cowans', 'Allan Cunningham', 'Dave Daniels', 'Rian English', 'Tondy Gallant', 'Dana Gamarra', 'Nicholas Harvell', 'Loretta Higgins', 'Julia Ho', 'Michael Kimbrew', 'Michael Lamone Bivins', 'Kristine Mansour', 'Jason Martin', 'Margaret Scott', 'Tamer Werfali', 'D.B. Dickerson', 'Eva Marcille']",Preston A. Whitmore II,Friday
9813,The Quiet,2005,900000.0,381420.0,0.42,4.997751,73.0,6.1,96.0,"['Elisha Cuthbert', 'Camilla Belle', 'Edie Falco', 'Martin Donovan', 'Shawn Ashmore', 'Katy Mixon', 'David Gallagher', 'Maria Cash', 'Jo Baker', 'Steve Uzzell', 'Ken Thomas', 'Rudy Costa', 'Myrna Cabello', 'Diane Quest', 'Quita Culpepper', 'Sharon Ploeger', 'Jamie Levels', 'Laura E. Johnston', 'Michelle Brew', 'Shannon Woodward']",Jamie Babbit,Monday
1116,The Wind That Shakes the Barley,2006,6500000.0,22889018.0,3.52,6.752524,155.0,7.1,124.0,"['Cillian Murphy', 'Pádraic Delaney', 'Liam Cunningham', 'Orla Fitzgerald', 'Gerard Kearney', 'William Ruane', 'Roger Allam', 'Laurence Barry', 'Sabrina Barry', 'Kieran Aherne', 'Scott Peden', ""Mary O'Riordan"", 'Mary Murphy', 'Damien Kearney', 'Frank Bourke', 'Myles Horgan', 'Martin Lucey', ""Aidan O'Hare"", 'Shane Casey', 'John Crean', 'Máirtín de Cógáin', 'Keith Dunphy', 'Kieran Hegarty', 'Shane Nott', ""Kevin O'Brien"", 'Gary McCarthy', ""Tim O'Mahon"", 'Graham Browne', 'Owen Buckley', 'Aidan Fitzpatrick', 'Vince Hannington', 'Denis Kelleher', 'Colin McClery', ""Finbar O'Mahon"", 'John Quinlan', 'Peggy Lynch', ""Noel O'Donovan"", ""Peter O'Mahoney"", 'Barry Bourke', ""Frank O'Sullivan"", ""Diarmuid Ó'Dálaigh"", 'Corina Gough', 'Danny Riordan', 'Peg Crowley', 'Fiona Lawton', 'Clare Dineen', 'Sean McGinley', 'Tomas OhEalaithe', 'Nora Lynch', 'Diarmuid Ní Mheachair', 'Denis Conway', 'Barry L. Looney', ""Connie O'Connail"", ""Aine O'Connor"", ""Francis O'Connor"", ""Peadr O'Riada"", 'Neil Brand', 'Tom Charnock', 'Alan Ready', 'Mark Wakeling', 'Antony Byrne', 'Anthony Mark Streeter', 'Bill Armstrong', 'Christopher Bown', 'Mark Bryce', 'Alex Dee', 'Jonny Holmes', 'Allan Huntley', 'Bill Hurst', 'Daniel Kington', 'Jamie Lomas', 'Owen McQuade', 'Richard Oldham', 'Colin Parry', 'Bernie Sweeney', 'Derek Taylor', 'Neil Alan Taylor', 'Gregor Wood', 'Karl Dawson', 'Niall McCarthy', 'Siobhan McSweeney', 'Seamus Moynihan']",Ken Loach,Friday
9954,The Covenant,2006,20000000.0,37597471.0,1.88,12.72212,295.0,5.2,97.0,"['Steven Strait', 'Laura Ramsey', 'Jessica Lucas', 'Taylor Kitsch', 'Chace Crawford', 'Sebastian Stan', 'Toby Hemingway', 'Kyle Schmid', 'Wendy Crewson', 'Stephen McHattie', 'Kenneth Welsh', 'Basia Jasinski', 'Christian Baril', 'Larry Day', 'Steven Crowder', 'Robert Crooks', 'Rob Burns', 'Jonathan Deveau', 'Vito DeFilippo', 'Frank Fontaine']",Renny Harlin,Friday
13075,Sherrybaby,2006,2000000.0,622806.0,0.31,3.319349,43.0,6.3,96.0,"['Maggie Gyllenhaal', 'Michelle Hurst', 'Sandra Rodríguez', 'Danny Trejo', 'Brad William Henke', 'Sam Bottoms', 'Giancarlo Esposito', 'Bridget Barkan']",Laurie Collyer,Friday
7512,Idiocracy,2006,30000000.0,495303.0,0.02,12.130803,681.0,6.3,84.0,"['Luke Wilson', 'Maya Rudolph', 'Dax Shepard', 'Terry Crews', ""Anthony 'Citric' Campos"", 'David Herman', 'Sonny Castillo', 'Kevin McAfee', 'Robert Musgrave', 'Michael McCafferty', 'Christopher Ryan', 'Justin Long', 'Heath Jones', 'Eli Muñoz', 'Patrick Fischler', 'Darlene Hunt', 'Ryan Ransdell', 'Melissa Sweet', 'Valerie Posas', 'Wes Davis', 'Andrew Wilson', 'Mark Tuner', 'Kevin Klee', 'John Dodson', 'Melissa Espinales', 'Joseph Cheatham', 'Jason Schaefer', 'Richard Reeder', 'Lawrence Castillo', 'Turk Pipkin', 'Heather Kafka', 'Christopher M. Campos', 'Roman Ramos', 'Randal Reeder', 'Scarface', 'Brendan Hill', 'Thomas Haden Church', 'Tom Kenny', 'Melissa Dawn', 'Derek Southers', 'Lidia Porto', 'Gregory Kelly', 'Greg Pitts', 'Jason Konopisos', 'Mitch Baker', 'Daniel Smith', 'Chris Warner', 'Lonnie Nelson', 'Danny Cochran', 'Marcos Martinez Rios', 'Earl Mann', 'Sara Rue', 'Evan Miller']",Mike Judge,Friday
1381,The Fountain,2006,35000000.0,15304890.0,0.44,11.577121,852.0,6.8,96.0,"['Hugh Jackman', 'Rachel Weisz', 'Ellen Burstyn', 'Mark Margolis', 'Stephen McHattie', 'Fernando Hernandez', 'Sean Patrick Thomas', 'Donna Murphy', 'Ethan Suplee', 'Richard McMillan', 'Lorne Brass', 'Boyd Banks', 'Kevin Kelsall', 'Cliff Curtis']",Darren Aronofsky,Wednesday
300,The Science of Sleep,2006,6000000.0,9524340.0,1.59,10.603991,253.0,6.8,105.0,"['Gael García Bernal', 'Charlotte Gainsbourg', 'Miou-Miou', 'Alain Chabat', 'Emma de Caunes', 'Aurélia Petit', 'Sacha Bourdo', 'Pierre Vaneck', 'Stéphane Metzger', 'Alain de Moyencourt', 'Inigo Lezzi', 'Yvette Petit', 'Jean-Michel Bernard', 'Bertrand Delpierre', 'Eric Mariotto']",Michel Gondry,Saturday
16411,Initial D,2005,1549000.0,7096000.0,4.58,4.331811,46.0,6.3,107.0,"['Jay Chou', 'Jordan Chan', 'Shawn Yue', 'Anthony Wong', 'Kenny Bee', 'Chapman To', 'Edison Chen', 'Anne Suzuki', 'Tsuyoshi Abe', 'Liu Geng-Hong']",Andrew Lau,Thursday
9676,The Black Dahlia,2006,50000000.0,49111202.0,0.98,6.506572,292.0,5.7,121.0,"['Josh Hartnett', 'Scarlett Johansson', 'Aaron Eckhart', 'Hilary Swank', 'Mia Kirshner', 'Mike Starr', 'Fiona Shaw', 'Patrick Fischler', 'James Otis', 'John Kavanagh', 'Troy Evans', 'Anthony Russell', 'Pepe Serna', 'Angus MacInnes', 'Rachel Miner', 'Jemima Rooper', 'Gregg Henry', 'Rose McGowan', 'Noel Arthur']",Brian De Palma,Friday
9766,Gridiron Gang,2006,30000000.0,41480851.0,1.38,5.025475,210.0,6.6,125.0,"['Dwayne Johnson', 'Xzibit', 'L. Scott Caldwell', 'Leon Rippy', 'Kevin Dunn', 'Jade Yorker', 'David V. Thomas', 'Setu Taase', 'Mo McRae', 'James Earl', ""Trever O'Brien"", 'Jurnee Smollett', 'Michael J. Pagan', 'Jamal Mixon', 'Garrett M. Brown', 'Brandon Smith']",Phil Joanou,Friday
5721,Vixen!,1968,76000.0,6000000.0,78.95,1.310245,16.0,5.5,70.0,"['Erica Gavin', 'Garth Pillsbury', 'Harrison Page', 'Jon Evans', 'Vincene Wallace', 'Robert Aiken', ""Michael Donovan O'Donnell"", 'Peter Carpenter', 'John Furlong', 'Jackie Illman', 'Russ Meyer', 'Vic Perrin']",Russ Meyer,Tuesday
1579,Apocalypto,2006,40000000.0,120175290.0,3.0,7.735233,1252.0,7.3,139.0,"['Rudy Youngblood', 'Raoul Max Trujillo', 'Gerardo Taracena', 'Iazua Larios', 'Antonio Monroy', 'María Isabel Díaz', 'Dalia Hernández', 'Jonathan Brewer', 'Morris Birdyellowhead', 'Carlos Emilio Báez', 'Amilcar Ramírez', 'Israel Contreras', 'Israel Ríos', 'Espiridion Acosta Cache', 'Mayra Serbulo', 'Rodolfo Palacios', 'Lorena Heranandez', 'Itandehui Gutierrez', 'Sayuri Gutierrez', 'Hiram Soto', 'José Suárez', 'Ariel Galvan', 'Bernardo Ruiz', 'Ricardo Diaz Mendoza', 'Richard Can', 'Carlos Ramos', 'Ammel Rodrigo Mendoza', 'Marco Antonio Argueta', 'Javier Escobar', 'Fernando Hernandez', 'Maria Isidra Hoil', 'Aquetzali García', 'Abel Woolrich', 'Nicolás Jasso', 'Ronaldo Eknal', 'Miriam Tun', 'Rafael Velez', 'Diana Botello', 'Joaquin Rendon']",Mel Gibson,Thursday
9664,Flyboys,2006,60000000.0,17800000.0,0.3,5.460942,274.0,6.3,140.0,"['James Franco', 'David Ellison', 'Jean Reno', 'Philip Winchester', 'Abdul Salis', 'Todd Boyce', 'Karen Ford', 'Mac McDonald', 'Scott Hazell', 'Ruth Bradley', 'Tim Pigott-Smith', 'Tyler Labine', 'Gail Downey', 'Augustin Legrand', 'Keith McErlean', 'Jennifer Decker']",Tony Bill,Friday
12094,Jackass Number Two,2006,11000000.0,72778712.0,6.62,7.915368,306.0,6.4,95.0,"['Johnny Knoxville', 'Bam Margera', 'Steve-O', 'Chris Pontius', 'Ryan Dunn', 'Dave England', 'Jason Acuña', 'Preston Lacy', 'Ehren McGhehey', 'Brandon DiCamillo', 'Jess Margera', 'Phil Margera', 'April Margera', 'Stephanie Hodge', 'Spike Jonze', 'John Waters', 'Tony Hawk', 'Mat Hoffman', 'Mark Zupan', 'Jeff Tremaine', 'Brandon Novak', 'Loomis Fall', 'Dimitry Elyashkevich', 'Sean Cliver', 'Trip Taylor', 'Greg Iguchi', 'Rick Kosick', 'Manny Puig', 'Mike Kassak', 'Clyde Singleton', 'Mike Judge']",Jeff Tremaine,Friday
1717,All the King's Men,2006,55000000.0,9450897.0,0.17,7.991168,95.0,5.7,125.0,"['Sean Penn', 'Jude Law', 'Kate Winslet', 'James Gandolfini', 'Patricia Clarkson', 'Anthony Hopkins', 'Kathy Baker', 'Jackie Earle Haley', 'Travis Champagne', 'Connor Fox', 'Montgomery John', 'Mark Ruffalo']",Steven Zaillian,Sunday
15624,Conversations with Other Women,2006,450000.0,973525.0,2.16,2.333661,38.0,6.2,84.0,"['Helena Bonham Carter', 'Aaron Eckhart', 'Yury Tsykun', 'Brian Geraghty', 'Brianna Brown', 'Nora Zehetner', 'Olivia Wilde']",Hans Canosa,Wednesday
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,18000000.0,261572744.0,14.53,8.278336,1617.0,6.5,82.0,"['Sacha Baron Cohen', 'Ken Davitian', 'Luenell', 'Pamela Anderson', 'Bob Barr', 'Alan Keyes', 'Carole De Saram', 'Mitchell Falk', 'David Corcoran', 'Andre Darnell Myers', 'Jean-Pierre Parent', 'Chip Pickering']",Larry Charles,Wednesday
1417,Pan's Labyrinth,2006,19000000.0,83258226.0,4.38,26.817754,3122.0,7.6,118.0,"['Ivana Baquero', 'Maribel Verdú', 'Sergi López', 'Doug Jones', 'Ariadna Gil', 'Alex Angulo', 'Roger Casamajor', 'Manolo Solo', 'César Vea', 'Ivan Massagué', 'Gonzalo Uriarte', 'Eusebio Lázaro', 'Francisco Vidal', 'Juanjo Cucalón', 'Lina Mira', 'Mario Zorrilla', 'Sebastián Haro', 'Mila Espiga', 'Pepa Pedroche', 'Lalá Gatóo', 'Ana Sáez', 'Chani Martín', 'Milo Taboada', 'Fernando Albizu', 'Pedro G. Marzo', 'José Luis Torrijo', 'Íñigo Garcés', 'Fernando Tielve', 'Federico Luppi', 'Chicho Campillo', 'Pablo Adán']",Guillermo del Toro,Saturday
4643,The Guardian,2006,70000000.0,55011732.0,0.79,10.031817,394.0,6.8,139.0,"['Kevin Costner', 'Ashton Kutcher', 'Sela Ward', 'Melissa Sagemiller', 'Omari Hardwick', 'Clancy Brown', 'Neal McDonough', 'Bryce Cass', 'Benny Ciaramello', 'Shelby Fenner', 'Peter Gail', 'Damon Lipari', 'Scott Mueller', 'Travis Willingham', 'Eric Norris']",Andrew Davis,Thursday
7484,Open Season,2006,85000000.0,197309027.0,2.32,11.744242,676.0,6.1,83.0,"['Martin Lawrence', 'Ashton Kutcher', 'Gary Sinise', 'Debra Messing', 'Billy Connolly', 'Georgia Engel', 'Jon Favreau', 'Jane Krakowski', 'Gordon Tootoosis', 'Patrick Warburton', 'Cody Cameron', 'Nika Futterman', 'Danny Mann', 'Jack McGee', 'Michelle Murdocca', 'Fergal Reilly', 'Jackie Harris']",Jill Culton,Friday
9842,School for Scoundrels,2006,20000000.0,17807569.0,0.89,10.725567,112.0,5.6,100.0,"['Billy Bob Thornton', 'Jon Heder', 'Jacinda Barrett', 'Sarah Silverman', 'Michael Clarke Duncan', 'David Cross', 'Horatio Sanz', 'Matt Walsh', 'Todd Louiso', 'Ben Stiller', 'Luis Guzmán', 'Dan Fogler', 'DeRay Davis', 'Jon Glaser', 'Paul Scheer', 'Joanne Baron', 'Omar J. Dorsey', 'Marcella Lowery', 'Jim Parsons', 'Leonard Earl Howze', 'Aziz Ansari', 'Remy K. Selma', 'Andrew Daly', 'Bob Stephenson', 'Jessica Stroup', 'Lizz Carter', 'Steve Monroe', 'Malika Haqq', 'Khadijah Haqq', 'Nicole Randall Johnson', 'Kimberly Evan', 'Che Landon', 'Chris Rubio']",Todd Phillips,Friday
1422,The Departed,2006,90000000.0,289847354.0,3.22,18.515448,4455.0,7.9,151.0,"['Leonardo DiCaprio', 'Matt Damon', 'Jack Nicholson', 'Mark Wahlberg', 'Martin Sheen', 'Ray Winstone', 'Vera Farmiga', 'Anthony Anderson', 'Alec Baldwin', 'Kevin Corrigan', 'James Badge Dale', ""David O'Hara"", 'Robert Wahlberg', 'Kristen Dalton', 'Thomas B. Duffy', 'Richard Hughes', 'Chance Kelly', 'Larry Mitchell', 'Mark Rolston', 'J.C. MacKenzie', 'Mary Klug', ""Robert 'Toshi' Kar Yuen Chan"", 'Gurdeep Singh', 'Armen Garo', 'John Cenatiempo', 'Billy Smith', 'Brian Smyj', 'William Severs', 'Douglas Crosby', 'Dorothy Lyman', 'Audrie Neenan', 'Conor Donovan', 'Patrick Coppola', ""Mick O'Rourke"", 'Nellie Sciutto', 'Henry Yuk', 'John Rue', 'Joseph P. Reidy', 'John Farrer', 'Brian Haley', 'Terry Serpico', 'Jay Giannone', 'David Conley', 'Jill Brown', 'Tom Kemp', 'Johnny Cicco', 'Shay Duffin', 'David Fischer', 'Emma Tillinger Koskoff', 'Craig Castaldo', 'James P. Anderson', 'Takumi Bando', 'Eric Bruno Borgman', 'David Boston', 'Brendan Burke', 'Chris Chinn', 'Jeffrey Corazzini', 'Jim Ford', 'Trudi Goodman', 'Steve Lord', 'Jack McCullough', 'Osmani Rodriguez', 'Lawrence Cameron Steele', 'Stream', 'Conor Timmis', 'Joseph Oliveira', 'Mark Falvo', 'Adam Masnyk', 'Shawn Fogarty', 'John Franchi', 'Paul McGillicuddy']",Martin Scorsese,Thursday
9794,Employee of the Month,2006,12000000.0,38368909.0,3.2,8.596352,156.0,5.4,103.0,"['Dane Cook', 'Jessica Simpson', 'Dax Shepard', 'Andy Dick', 'Tim Bagley', 'Brian George', 'Efren Ramirez', 'Marcello Thedford', 'Danny Woodburn', 'Harland Williams', 'Sean Whalen', 'Barbara Dodd', 'Victor Izay', 'Marc Mouchet', 'Kathleen Arc']",Greg Coolidge,Friday
9978,Stormbreaker,2006,40000000.0,23937870.0,0.6,8.778999,219.0,5.1,93.0,"['Alex Pettyfer', 'Sarah Bolger', 'Ewan McGregor', 'Robbie Coltrane', 'Stephen Fry', 'Damian Lewis', 'Bill Nighy', 'Sophie Okonedo', 'Missi Pyle', 'Mickey Rourke', 'Andy Serkis', 'Alicia Silverstone', 'Jimmy Carr', 'Ashley Walters', 'Richard Huw', 'Richard James', 'Alex Barrett', 'Julian Bucknall', 'Morgan Walters', 'Martin Herdman']",Geoffrey Sax,Friday
7510,Running with Scissors,2006,12000000.0,6754898.0,0.56,4.926507,80.0,5.8,116.0,"['Annette Bening', 'Brian Cox', 'Joseph Cross', 'Joseph Fiennes', 'Evan Rachel Wood', 'Alec Baldwin', 'Jill Clayburgh', 'Gwyneth Paltrow', 'Gabrielle Union', 'Patrick Wilson', 'Kristin Chenoweth', 'Dagmara Domińczyk', 'Colleen Camp', 'Jack Kaeding', 'Gabriel Guedj', 'Omid Abtahi']",Ryan Murphy,Friday
